t.ID,exact_kNN_score
227071,7.560283660888670
147964,7.559300899505610
242342,7.557913780212400
99932,7.557013511657710
197616,7.553121566772460
280859,7.545989990234370
177382,7.545989990234370
133694,7.544338226318350
52882,7.532821655273430
85809,7.522167205810540
11248,7.515797615051260
14122,7.510828971862790
84301,7.510292053222650
248323,7.502511978149410
183620,7.499088764190670
219868,7.469107151031490
172367,7.461105346679680
140623,7.457423210144040
244350,7.453059673309320
206544,7.450491428375240
150864,7.445837020874020
9838,7.437631607055660
149312,7.437631607055660
97859,7.436714649200430
95320,7.436714649200430
141172,7.435223102569580
125516,7.434769630432120
22021,7.434769630432120
50173,7.433474540710440
118987,7.428127288818350
125453,7.424529075622550
135893,7.422600746154780
259118,7.421692848205560
153882,7.420633792877190
185892,7.410846233367920
219399,7.409008502960200
110737,7.408488273620600
146906,7.405062675476070
175953,7.403072357177730
141132,7.400516510009760
279964,7.397319793701170
213875,7.384711265563960
58185,7.379307746887200
84332,7.375080585479730
230717,7.355378627777100
225222,7.352561950683590
151505,7.342211723327630
131251,7.335351943969720
17724,7.328964710235590
145884,7.321483612060540
197466,7.320039272308350
283865,7.313744544982910
267147,7.311623573303220
10738,7.310579299926750
127171,7.308809280395500
143521,7.308103561401360
126233,7.301444053649900
114244,7.301444053649900
191837,7.295300960540770
15547,7.293014526367180
183407,7.291507720947260
104578,7.285300731658930
218524,7.284942626953120
209026,7.271322250366210
259400,7.270780563354490
276081,7.266834735870360
191966,7.266834735870360
199736,7.261256694793700
145719,7.252192974090570
206711,7.247365474700920
231350,7.242674827575680
198222,7.232603073120110
6245,7.224592685699460
208470,7.221733570098870
227933,7.214241504669180
246414,7.214241504669180
70930,7.208506107330320
137935,7.208506107330320
152493,7.206055164337150
154262,7.206055164337150
126495,7.200383186340330
245491,7.189626693725580
273610,7.183596134185790
230453,7.183536529541010
10161,7.183437824249260
178335,7.182731628417960
110590,7.182274818420410
268914,7.182190895080560
162012,7.174989223480220
40308,7.160544395446770
23457,7.159508705139160
180678,7.153261184692380
70475,7.149088382720940
193365,7.148409843444820
202936,7.139444828033440
121118,7.127134799957270
235930,7.120230674743650
210057,7.113658905029290
20852,7.101795196533200
239214,7.100097179412840
73075,7.099609375000000
182868,7.086142539978020
84694,7.081577301025390
276893,7.061158180236810
45004,7.054320812225340
86607,7.054320812225340
223698,7.047267436981200
158623,7.040204048156730
158238,7.040204048156730
84965,7.037714004516600
204322,7.028812408447260
220681,7.028038024902340
271116,7.023518562316890
262327,7.010827541351310
121696,7.008367061614990
228850,7.006064891815180
146897,6.999793052673340
77017,6.995383262634270
282949,6.994626045227050
174221,6.994086742401120
125817,6.992145061492920
13167,6.989662170410150
212345,6.985210418701170
169157,6.985210418701170
145232,6.982573509216300
32324,6.979639530181880
142826,6.977595806121820
63071,6.975027084350580
209527,6.972283840179440
194590,6.972283840179440
159090,6.965427875518790
23600,6.964507579803460
78639,6.964095592498770
182618,6.949151992797850
226054,6.944182872772210
3422,6.935394763946530
199926,6.932767391204830
79854,6.926677227020260
141725,6.926037788391110
187795,6.918305873870850
258661,6.911887168884270
123456,6.899753093719480
274058,6.898463249206540
83537,6.896879196166990
150086,6.895349025726310
146939,6.893682479858390
204088,6.893682479858390
103060,6.884219169616690
116837,6.882463455200190
46899,6.879921913146970
200667,6.872565746307370
269152,6.870119571685790
56807,6.861087799072260
27172,6.854875564575190
48418,6.842202186584470
113108,6.842202186584470
233687,6.832545280456540
193674,6.830679893493650
200217,6.814347743988030
222143,6.805311679840080
88008,6.797195911407470
205541,6.790872097015380
210579,6.786911964416500
29257,6.776394844055170
140879,6.764299869537350
143879,6.762569427490230
211784,6.762489795684810
158858,6.759663581848140
109446,6.759507656097410
217405,6.753139495849600
87198,6.747399806976310
35825,6.744503021240230
107893,6.740080356597900
28917,6.740080356597900
31978,6.731071949005120
64459,6.729499816894530
123664,6.725854396820060
94105,6.724079608917230
133336,6.713185310363760
56569,6.711205959320060
61191,6.708106040954590
6769,6.707652568817130
171380,6.705995559692380
96536,6.704385757446280
68050,6.704385757446280
79879,6.702272891998290
134448,6.702272891998290
50182,6.697306156158440
242080,6.697306156158440
270360,6.695606708526610
56325,6.692865848541260
213770,6.689503669738760
245001,6.688237190246580
172659,6.684168338775630
235331,6.684095859527580
178037,6.684095859527580
225103,6.682352066040030
51916,6.679859161376950
35948,6.676420688629150
213942,6.676069259643550
4069,6.659298896789550
159813,6.640110969543450
188935,6.639763832092280
45336,6.632446289062500
200840,6.631035804748530
7566,6.627384662628170
60344,6.614198207855220
158466,6.610067844390860
248468,6.609283447265620
237522,6.609283447265620
50853,6.594500064849850
249529,6.593856334686270
138687,6.590812683105460
35025,6.586716175079340
81438,6.586008548736570
188513,6.585135936737060
14956,6.582365989685050
50583,6.578316211700430
154508,6.576806068420410
111480,6.573471069335930
106458,6.571031093597410
33849,6.567284107208250
52068,6.566097736358640
170915,6.564373970031730
104700,6.546384811401360
63398,6.542188167572020
26044,6.542188167572020
71592,6.539833068847650
73173,6.539108276367180
200193,6.525239944458000
194363,6.521927356719970
255018,6.519001483917230
228410,6.519001483917230
128796,6.518061161041260
67140,6.502086639404290
92254,6.500011920928950
148168,6.497414588928220
41738,6.497212886810300
220827,6.496276855468750
210129,6.493896484375000
92565,6.492848396301260
133691,6.488919258117670
75560,6.477616786956780
103522,6.477616786956780
105936,6.475129127502440
57656,6.467538833618160
116317,6.466990947723380
95589,6.463687896728510
151733,6.459409713745110
20320,6.457007408142090
171857,6.456851959228510
243327,6.445857048034660
29320,6.444905757904050
20423,6.433884620666500
37223,6.431282043457030
73368,6.428498744964600
140926,6.423949241638180
69891,6.410580158233640
124799,6.406825065612790
243620,6.404860019683830
34305,6.403823852539060
227762,6.399888992309570
141520,6.388242721557610
41018,6.388242721557610
235845,6.384026527404780
35100,6.383119583129880
77441,6.381629943847650
24238,6.378818988800040
140372,6.363515853881830
203666,6.362038135528560
68979,6.354115962982170
32995,6.353836059570310
125445,6.352784156799310
99525,6.352784156799310
203345,6.350848197937010
234803,6.326922416687010
141965,6.326922416687010
221373,6.326252460479730
161559,6.326252460479730
187130,6.325374126434320
224989,6.325057029724120
103252,6.318734645843500
245431,6.318200111389160
62611,6.318176269531250
164192,6.316595554351800
58345,6.315242767333980
124789,6.311676979064940
281141,6.310762405395500
74516,6.307097434997550
271169,6.306535720825190
102736,6.305442810058590
136647,6.302251338958740
277717,6.301930904388420
219406,6.289412498474120
31223,6.286509513854980
148113,6.280221939086910
101475,6.278996944427490
32734,6.268687248229980
192319,6.268273830413810
58710,6.265044212341300
25772,6.263454437255850
132939,6.262618541717520
165970,6.262513637542720
108191,6.257865905761710
153844,6.256057262420650
65307,6.255332469940180
12087,6.242069244384760
251016,6.239534854888910
72859,6.234086990356440
270770,6.231690406799310
200414,6.224999904632560
34856,6.219424247741690
164562,6.218625068664550
205410,6.212784767150870
278014,6.203940868377680
280993,6.199908256530760
83932,6.194443225860590
174259,6.193922042846680
124510,6.185491561889640
225486,6.170704364776610
109941,6.168974399566650
193699,6.166051864624020
65312,6.164708137512200
203795,6.163807392120360
255546,6.157872676849360
145753,6.153014183044430
148666,6.152222633361810
172423,6.147032737731930
252213,6.136335849761960
68309,6.134249687194820
45316,6.132894039154050
128151,6.132708072662350
171989,6.123967647552490
252435,6.123555660247800
93231,6.123056411743160
281081,6.117113113403320
276507,6.108221530914300
223101,6.081980228424070
262390,6.075681686401360
147265,6.072803497314450
146123,6.064382553100580
178219,6.055768966674800
173496,6.054701805114740
229193,6.050592422485350
69045,6.048990249633780
460,6.047985076904290
236128,6.046768188476560
164557,6.044117927551260
155968,6.036808967590330
86288,6.035969257354730
78350,6.035969257354730
62515,6.023568630218500
54080,6.021485328674310
40182,6.018538475036620
232992,6.016282081604000
49787,6.014680862426750
247243,6.012600421905510
194200,6.006381034851070
38746,6.004392623901360
262199,5.991208553314200
10989,5.990887641906730
115490,5.984812259674070
263151,5.984457015991210
35453,5.971255302429190
43309,5.965644836425780
102432,5.965550899505610
218804,5.962289810180660
257910,5.959033489227290
205308,5.956605434417720
159800,5.950340270996090
272438,5.943845748901360
55174,5.941341400146480
27218,5.936176776885980
237554,5.934710025787350
202707,5.929839611053460
196589,5.916238784790030
148506,5.914462089538570
203145,5.913881301879880
7163,5.911299228668210
70289,5.907670974731440
171558,5.906944751739500
277060,5.904598712921140
146238,5.896645545959470
74062,5.885495185852050
226351,5.882625102996820
241640,5.880135536193840
266249,5.877478122711180
140079,5.871837615966790
213485,5.868738651275630
144051,5.863850116729730
247135,5.861453056335440
283074,5.859637260437010
250922,5.859637260437010
181838,5.859441280364990
215803,5.858309745788570
241565,5.858309745788570
163089,5.857632637023920
3415,5.851592063903800
129605,5.845564842224120
169598,5.843316078186030
255024,5.841460704803460
252717,5.838582992553710
153385,5.835587978363030
280239,5.835329055786130
201460,5.829841613769530
38524,5.828521728515620
31106,5.828521728515620
55841,5.825575351715080
138261,5.825019836425780
166796,5.824268817901610
271023,5.816764354705810
196234,5.811138629913330
20151,5.810036182403560
168951,5.806868553161620
232991,5.801749706268310
134879,5.800613403320310
106771,5.800613403320310
250455,5.799916267395010
66546,5.793568611145010
249819,5.793235301971430
213587,5.793190956115720
44793,5.784039497375480
42373,5.770867347717280
70636,5.764897823333740
217621,5.764426231384270
201732,5.756421089172360
103857,5.739081382751460
83264,5.738990783691400
157531,5.735964298248290
4015,5.729630947113030
40835,5.720494270324700
128793,5.720279693603510
177130,5.716223716735840
161914,5.712422847747800
281759,5.711873054504390
201393,5.711873054504390
42440,5.710453033447260
65113,5.707754135131830
209551,5.704198837280270
188181,5.689511299133300
9953,5.685125350952140
86028,5.677165508270260
278533,5.673248767852780
235998,5.670090675354000
96101,5.669818401336670
191480,5.667737483978270
210462,5.667737483978270
77880,5.666187286376950
254218,5.658580780029290
93699,5.657415866851800
266056,5.655588150024410
73300,5.655058383941650
249030,5.648010730743400
128868,5.645000934600830
66530,5.642196655273430
71689,5.637322425842280
262309,5.635901451110840
44428,5.633831977844230
4089,5.630821228027340
8285,5.626830101013180
263935,5.626497268676750
107481,5.624981880187980
278129,5.617977619171140
220138,5.615735530853270
197779,5.614582538604730
91314,5.614369869232170
174568,5.613375186920160
107023,5.611136913299560
110223,5.603784561157220
203498,5.601935863494870
122615,5.599898815155020
89872,5.596273422241210
73215,5.591741561889640
9293,5.585627079010010
263336,5.574905872344970
258664,5.574693202972410
196317,5.573678970336910
265914,5.573678970336910
280726,5.570390224456780
265096,5.566663742065430
57719,5.562884330749510
242058,5.562674522399900
252924,5.557324409484860
1256,5.552613258361810
42753,5.552613258361810
174112,5.550436496734610
103687,5.549167633056640
44929,5.545322895050040
40873,5.541378021240230
151765,5.536666870117180
153072,5.536666870117180
245450,5.535583496093750
16381,5.533907413482660
167071,5.532591819763180
49007,5.530547142028800
204806,5.528337001800530
61748,5.527995586395260
261548,5.527027130126950
188175,5.526499748229980
114058,5.524528503417960
87087,5.521155357360840
62022,5.519817352294920
119616,5.519817352294920
157643,5.517735481262200
283120,5.517342090606680
212842,5.517342090606680
158957,5.516524314880370
246754,5.516524314880370
257297,5.515765666961670
186561,5.515765666961670
199214,5.510158538818350
211092,5.508936405181880
158809,5.505568027496330
282942,5.499167919158930
227019,5.492283344268790
153891,5.491259098052970
164416,5.489199161529540
217812,5.486539840698240
40250,5.486440658569330
121182,5.486440658569330
273676,5.477981567382810
208014,5.477775573730460
233041,5.476904869079590
150384,5.475119590759270
173200,5.474439620971680
267138,5.466696262359610
32586,5.466506481170650
10391,5.456721782684320
149000,5.447597503662100
155288,5.447597503662100
260527,5.444563388824460
77954,5.438179969787590
284626,5.436407089233390
44218,5.433767318725580
227670,5.431559562683100
265524,5.430422782897940
137449,5.430413722991940
241032,5.430163860321040
225502,5.428916931152340
219700,5.426095008850090
153035,5.425688743591300
177003,5.423307895660400
168141,5.419034957885740
167908,5.419034957885740
10725,5.418097019195550
156701,5.417874813079830
5304,5.416857242584220
171796,5.413843154907220
278570,5.411268234252930
204392,5.407070159912100
233876,5.406580924987790
234370,5.406580924987790
16479,5.405184745788570
8724,5.403880119323730
64308,5.398471355438230
46984,5.396646976470940
134928,5.387558460235590
111901,5.385797500610350
26419,5.381813049316400
142862,5.379203796386710
274894,5.372388839721680
232687,5.372169494628900
253985,5.372169494628900
1108,5.368835449218750
157283,5.356161117553710
152385,5.356161117553710
186141,5.354901313781730
215005,5.354901313781730
33039,5.352583885192870
144488,5.347926139831540
168475,5.346028804779050
128951,5.344426155090330
279075,5.339039802551260
92173,5.337209224700920
107986,5.325247764587400
186163,5.325109481811520
1001,5.323505401611320
141202,5.323318004608150
204741,5.320897102355950
60736,5.320338726043700
45250,5.319427967071530
181510,5.317561149597160
194670,5.316876888275140
175521,5.315711975097650
93475,5.311628341674800
135165,5.298479557037350
23229,5.289401054382320
108048,5.289401054382320
10713,5.289306640625000
167188,5.288204193115230
228051,5.284252643585200
85951,5.283360004425040
118375,5.283109664916990
81636,5.279404640197750
52065,5.274474620819090
248567,5.268659591674800
4663,5.254070281982420
106485,5.244451045989990
60283,5.234381675720210
165371,5.234381675720210
267739,5.233970642089840
158720,5.225746154785150
83877,5.213870525360100
138397,5.205535888671870
203818,5.204022407531730
8632,5.202894210815430
129465,5.202303409576410
6385,5.200920104980460
265807,5.200286865234370
140293,5.193644523620600
188415,5.193140029907220
242819,5.192524909973140
211124,5.192524909973140
257425,5.190515995025630
141233,5.188141822814940
273300,5.185873985290520
118430,5.182922363281250
156531,5.176448822021480
212583,5.170125007629390
148775,5.167547225952140
109821,5.161318302154540
174084,5.152033329010010
138072,5.151695251464840
146843,5.149524688720700
71163,5.148629188537590
186113,5.148345947265620
207197,5.146404743194580
220070,5.143452167510980
66010,5.141944885253900
248151,5.139272212982170
283780,5.135957241058350
130502,5.134185314178460
168505,5.130037784576410
169347,5.130037784576410
165900,5.127787113189690
158599,5.127301216125480
168682,5.126103401184080
27058,5.124005317687980
261147,5.122946262359610
249323,5.121994972229000
71456,5.119304180145260
57301,5.110248565673820
246627,5.100051879882810
31016,5.098046302795410
33297,5.096042156219480
276285,5.095047473907470
275786,5.091335773468010
282090,5.091335773468010
26372,5.089318275451660
167574,5.088166713714600
252899,5.085754394531250
161224,5.076815605163570
78133,5.072243690490720
8660,5.069488525390620
281248,5.066262722015380
191915,5.066262722015380
42911,5.065130710601800
109890,5.064407348632810
38389,5.063011169433590
26266,5.062355518341060
16900,5.060991287231440
68106,5.059398651123040
139975,5.052959442138670
98887,5.045603275299070
53823,5.042234897613520
35541,5.040684700012200
206613,5.039279460906980
24599,5.038468837738030
255465,5.033668041229240
231724,5.028877258300780
161389,5.026724815368650
29707,5.022269248962400
95266,5.022269248962400
34303,5.020225524902340
266224,5.008474826812740
44928,5.004799842834470
43208,5.004661560058590
283846,5.002453327178950
248387,4.990786552429190
202751,4.990583419799800
242811,4.983498573303220
206940,4.983498573303220
169887,4.977753639221190
227388,4.976954460144040
109298,4.973426818847650
233127,4.972708702087400
123002,4.972186088562010
281428,4.970676422119140
30253,4.965973854064940
251021,4.965812206268310
55245,4.965307712554930
106483,4.965264797210690
83695,4.962336540222160
187869,4.960526466369620
148289,4.960452079772940
238693,4.950044155120850
95399,4.949689865112300
120080,4.946306705474850
128360,4.946158885955810
90856,4.938780784606930
132097,4.938780784606930
180708,4.938166618347160
147600,4.933959960937500
173003,4.927724838256830
17077,4.927498817443840
242277,4.921722888946530
253920,4.915882110595700
185235,4.914234161376950
223682,4.912720680236810
37449,4.908777236938470
30824,4.900053501129150
262746,4.891342163085930
129003,4.890206813812250
226657,4.888243198394770
122008,4.885789871215820
227432,4.884799480438230
230920,4.882797241210930
99779,4.882104396820060
221447,4.881212234497070
149207,4.878009796142570
36827,4.873334884643550
110788,4.868616104125970
167220,4.866497516632080
44848,4.866145133972160
152351,4.858462333679190
158150,4.858462333679190
72337,4.850470066070550
46521,4.849557399749750
28126,4.845424175262450
7550,4.836501598358150
188849,4.836309909820550
159921,4.836083889007560
108666,4.836042404174800
186606,4.833808898925780
167029,4.831997871398920
200306,4.831041812896720
270451,4.831041812896720
241579,4.830310821533200
238298,4.826941490173340
226131,4.826266765594480
19418,4.825801372528070
4737,4.825634479522700
280514,4.824487686157220
200694,4.821212291717520
26752,4.821132183074950
237485,4.819366931915280
281360,4.813652038574210
35497,4.811195850372310
95167,4.808783531188960
252068,4.807992935180660
164875,4.805843353271480
237218,4.803594112396240
222325,4.802619934082030
221282,4.795284748077390
33271,4.794592857360840
130380,4.784995079040520
18423,4.778935432434080
134069,4.775581836700430
77076,4.775153160095210
120302,4.769786357879630
262238,4.765367507934570
59680,4.764513969421380
192080,4.762020111083980
83663,4.758770465850830
227765,4.755825519561760
64825,4.754496097564690
201003,4.749484539031980
13676,4.742931365966790
137450,4.738184928894040
21906,4.736957550048820
272019,4.736636161804190
11926,4.736397743225090
173701,4.736392498016350
183029,4.731894493103020
90455,4.730232238769530
163621,4.726368904113760
250085,4.724743843078610
39801,4.712346076965330
171139,4.707818031311030
103431,4.707492351531980
171115,4.707476615905760
174194,4.695538520812980
205196,4.694920063018790
196752,4.688172340393060
163664,4.686917304992670
226067,4.686905860900870
107119,4.682717800140380
29177,4.682717800140380
240966,4.681972503662100
167523,4.678980827331540
175395,4.678253173828120
49425,4.677671909332270
108276,4.675817489624020
92843,4.674952030181880
89831,4.667465209960930
219345,4.663619041442870
214988,4.654541015625000
217659,4.652193546295160
272762,4.652193546295160
222969,4.642550468444820
73724,4.640289306640620
82990,4.636935234069820
276789,4.636618614196770
25775,4.635512351989740
155357,4.633600234985350
189695,4.631392955780020
51715,4.630661487579340
244633,4.629673957824700
63816,4.628258228302000
244282,4.626773834228510
213133,4.626773834228510
228511,4.626773834228510
181846,4.615511894226070
155984,4.610552310943600
238724,4.609841346740720
182935,4.609463691711420
280410,4.607310295104980
69681,4.600260734558100
207589,4.599588394165030
209301,4.598984718322750
23926,4.598688125610350
257439,4.596498012542720
24471,4.593351364135740
107252,4.591705799102780
94099,4.591299057006830
94349,4.590369224548340
229948,4.590361595153800
173720,4.587203025817870
273108,4.584483623504630
80701,4.583869457244870
254727,4.583483695983880
197742,4.574454307556150
280082,4.570260047912590
250517,4.565641403198240
192304,4.563248634338370
131510,4.562730312347410
134856,4.561211585998530
70531,4.557961463928220
16679,4.557730197906490
200593,4.556460380554190
72275,4.551142215728760
247700,4.545617580413810
211761,4.539550781250000
201102,4.539550781250000
597,4.532928943634030
101461,4.527572154998770
85163,4.527485370635980
188804,4.524714469909660
219736,4.523813247680660
224784,4.523813247680660
208096,4.522985458374020
43311,4.521433353424070
274467,4.519218444824210
188249,4.519218444824210
160275,4.518199920654290
144833,4.513860702514640
131930,4.506249427795410
206566,4.502068042755120
246629,4.499590396881100
239992,4.496295452117920
176269,4.496295452117920
8031,4.487776756286620
137665,4.487164974212640
261002,4.481623172760010
196258,4.481379032135010
161131,4.474501132965080
185830,4.471553802490230
3873,4.471024990081780
150128,4.468952178955070
50480,4.466367244720450
71199,4.464682579040520
234449,4.462649822235100
182354,4.462127208709710
246632,4.462127208709710
143917,4.461586952209470
212606,4.453044891357420
161717,4.452260494232170
276518,4.448316574096680
142039,4.445691108703610
270281,4.445654869079590
1195,4.444680213928220
274749,4.441157817840570
275273,4.440703392028800
220167,4.440646648406980
276821,4.440646648406980
243447,4.438988685607910
57650,4.438620090484610
44056,4.438620090484610
188727,4.436893463134760
189161,4.435780525207510
34258,4.435372829437250
157068,4.434166908264160
45174,4.433492660522460
96232,4.431875228881830
54148,4.431364059448240
186635,4.426416873931880
196569,4.421767711639400
206726,4.407634735107420
240499,4.407634735107420
145989,4.407091140747070
233790,4.405372619628900
135083,4.405148506164550
1071,4.402956008911130
96600,4.402421474456780
118590,4.401699542999260
247679,4.399137496948240
40679,4.395511627197260
101812,4.395385265350340
27331,4.394485473632810
255509,4.389757156372070
242229,4.389442920684810
198553,4.385026931762690
27191,4.385026931762690
33978,4.384369850158690
199185,4.382050991058350
208277,4.372805118560790
133917,4.371770858764640
130911,4.367769241333000
116705,4.367307186126700
164644,4.366237163543700
154018,4.365596771240230
85586,4.364552974700920
47599,4.362793922424310
101335,4.361851692199700
112975,4.360971450805660
67877,4.341876029968260
119,4.341866493225090
142296,4.341866493225090
58682,4.332049369812010
2196,4.327497482299800
91151,4.323795318603510
243482,4.323588848114010
35826,4.321676254272460
195402,4.318805694580070
106198,4.308017253875730
24200,4.298202037811270
55702,4.297295570373530
5146,4.292161464691160
269890,4.291031837463370
174711,4.291031837463370
60722,4.289388179779050
123721,4.287298679351800
68916,4.285326480865470
234085,4.283327102661130
71755,4.281975269317620
224473,4.276518344879150
115971,4.275430202484130
11348,4.270243167877190
195553,4.269307613372800
77125,4.267923831939690
225676,4.266443729400630
20468,4.260839462280270
276304,4.259965419769280
161205,4.259856224060050
20554,4.258251667022700
248300,4.256807327270500
272042,4.255701065063470
116877,4.254162788391110
21624,4.253967285156250
42962,4.253967285156250
15713,4.253254890441890
116162,4.251238346099850
3115,4.248415946960440
138207,4.245725631713860
279316,4.244878768920890
243249,4.240577220916740
273490,4.239344120025630
92640,4.237702369689940
178256,4.225371837615960
147983,4.221731185913080
273953,4.219382286071770
92582,4.211103916168210
251980,4.210906028747550
64575,4.210529804229730
15634,4.207092285156250
39666,4.207092285156250
119380,4.206676959991450
180207,4.206639289855950
61461,4.205202102661130
145930,4.203178405761710
110141,4.199812412261960
51940,4.198900699615470
95420,4.196744441986080
59725,4.194140434265130
50404,4.192550659179680
48399,4.191987991333000
112559,4.188501358032220
106044,4.186363220214840
17291,4.186363220214840
178024,4.182749271392820
8838,4.181897163391110
7130,4.181897163391110
112679,4.178695678710930
162307,4.175842285156250
243166,4.174039363861080
185516,4.173073291778560
229623,4.171224117279050
62288,4.165894031524650
134664,4.165894031524650
13223,4.162819385528560
9958,4.158219814300530
5328,4.158219814300530
207958,4.157626152038570
93694,4.157561302185050
116870,4.149243831634520
10529,4.148898124694820
220882,4.147427082061760
264476,4.146238803863520
23160,4.139869213104240
244252,4.132558345794670
280584,4.132162094116210
158887,4.131015300750730
228425,4.127954006195060
249327,4.127044677734370
208902,4.126828670501700
227955,4.125699996948240
27479,4.125164508819580
281156,4.123265266418450
157581,4.111295223236080
61733,4.108814716339110
1944,4.108343124389640
118802,4.097266674041740
242164,4.096390724182120
70832,4.094952106475830
18000,4.090950012207030
97841,4.090762138366690
160259,4.089262485504150
76164,4.087844371795650
74303,4.086695671081540
234024,4.080723285675040
6905,4.075238227844230
13384,4.075238227844230
177686,4.073667049407950
246761,4.073407173156730
37718,4.063862800598140
233944,4.062906742095940
115737,4.059982776641840
69512,4.058838367462150
31172,4.055634498596190
13338,4.054352760314940
150604,4.053685665130610
223702,4.052707195281980
75690,4.049924373626700
172120,4.047711849212640
137970,4.046361446380610
145815,4.043814182281490
197804,4.041563034057610
30063,4.040147781372070
102650,4.028607845306390
61819,4.026125907897940
157921,4.023822307586670
178951,4.023536682128900
243192,4.023277759552000
209394,4.021430015563960
102196,4.019740581512450
141818,4.014120101928710
166461,4.012199401855460
103158,4.010519981384270
15584,4.008982181549070
159512,4.008036613464350
236494,4.007206916809080
181157,4.006115436553950
216826,4.005839824676510
135497,4.003819942474360
190461,4.003353118896480
61279,4.002229213714600
168056,4.001564979553220
113943,4.001448631286620
277676,4.000125885009760
36068,3.998266220092770
19251,3.997571468353270
59132,3.990195989608760
126391,3.989692211151120
240722,3.989692211151120
49729,3.988758563995360
255,3.988111495971670
249430,3.985857486724850
195661,3.985280513763420
94822,3.978909492492670
219396,3.976533889770500
66733,3.970725059509270
117807,3.963894605636590
20537,3.963894605636590
228938,3.960592269897460
51530,3.958991289138790
203535,3.957414627075190
234804,3.949740409851070
248695,3.948338747024530
273641,3.946054697036740
255662,3.944811344146720
242225,3.943780422210690
283043,3.940979957580560
47172,3.939942359924310
278035,3.938664913177490
227206,3.938296794891350
105731,3.932534933090210
78956,3.932534933090210
22749,3.927491188049310
16057,3.927491188049310
76701,3.927459239959710
201349,3.921494722366330
75750,3.918870925903320
185335,3.917977571487420
275474,3.917977571487420
60296,3.911646127700800
195145,3.909943580627440
145491,3.908391714096060
48932,3.908283233642570
199709,3.908096075057980
30956,3.907843589782710
162595,3.907750129699700
27406,3.905698537826530
198209,3.905617237091060
197306,3.902647018432610
73722,3.902629852294920
36700,3.902629852294920
127666,3.901837825775140
218051,3.900733470916740
76155,3.900649547576900
203575,3.897587776184080
236778,3.897587776184080
244012,3.896836280822750
211012,3.894279003143310
245660,3.893846511840820
157481,3.892723083496090
252538,3.890397787094110
120884,3.882167816162100
29446,3.879013061523430
123258,3.875468730926510
77603,3.875468730926510
89103,3.874771595001220
110567,3.873842239379880
273431,3.872594833374020
18179,3.871599435806270
75076,3.871599435806270
91493,3.871312379837030
135235,3.870710134506220
270269,3.869023799896240
210592,3.866213321685790
279580,3.866213321685790
43388,3.865688085556030
274584,3.865251541137690
180604,3.864454507827750
173903,3.861444234848020
281316,3.861444234848020
26223,3.855716228485100
219050,3.855568408966060
251564,3.853100299835200
1134,3.849292755126950
162139,3.848228693008420
260504,3.847730398178100
152453,3.840448379516600
8166,3.840020656585690
176293,3.833844423294060
270117,3.833844423294060
280400,3.829619169235220
218797,3.827041864395140
277655,3.827041864395140
226545,3.825973272323600
19543,3.824548959732050
164373,3.822932243347160
98847,3.822362422943110
138695,3.821850776672360
130172,3.820472717285150
25472,3.820032119750970
252611,3.817217826843260
230790,3.814412355422970
209939,3.814387559890740
62542,3.810014009475700
238801,3.809931039810180
209517,3.809137821197500
60816,3.808801412582390
240006,3.805384874343870
182725,3.804736137390130
181236,3.804333925247190
45962,3.804111957550040
182363,3.803375244140620
7169,3.802979469299310
103127,3.801239490509030
30566,3.800322055816650
198577,3.800295352935790
97672,3.796796321868890
65274,3.796189546585080
88016,3.794570207595820
187609,3.792524814605710
180613,3.791159629821770
254857,3.791141986846920
3417,3.790155887603750
205598,3.789411306381220
241464,3.789198875427240
73082,3.787987709045410
39473,3.784210205078120
37290,3.780191898345940
238466,3.779904365539550
206448,3.775400876998900
76864,3.775141239166250
135234,3.771345138549800
267699,3.771250247955320
43376,3.770362615585320
47631,3.770362615585320
262103,3.769834041595450
184898,3.767831325531000
38977,3.766929864883420
256956,3.765713691711420
276957,3.765713691711420
202684,3.765308380126950
45207,3.760019779205320
209941,3.758395195007320
17397,3.758368015289300
165342,3.758165121078490
82948,3.755721092224120
141376,3.755262374877920
162869,3.755007266998290
167978,3.755007266998290
172365,3.751264333724970
227452,3.750677108764640
20417,3.746851444244380
264140,3.744536638259880
239629,3.739116191864010
231981,3.739116191864010
190891,3.736485958099360
258226,3.736485958099360
236770,3.736433029174800
253412,3.736433029174800
96075,3.733960151672360
253019,3.733755111694330
119801,3.729817628860470
31804,3.728752136230460
47916,3.725779533386230
256541,3.725150823593130
96659,3.724757909774780
138923,3.723734378814690
126237,3.721183776855460
125123,3.720440149307250
99256,3.720160961151120
40001,3.720160961151120
101979,3.715803384780880
196756,3.715173006057730
14680,3.714901208877560
63105,3.712833881378170
98715,3.708193778991690
167115,3.704954385757440
42572,3.702192544937130
75439,3.701810121536250
53434,3.701422214508050
271078,3.700544118881220
257333,3.699840307235710
55436,3.696922302246090
167499,3.696340084075920
177818,3.691811561584470
142613,3.690235614776610
176637,3.684147357940670
20205,3.682515144348140
94139,3.681310892105100
73227,3.675725221633910
262234,3.673812150955200
266854,3.673200607299800
86570,3.670800447463980
190278,3.668510437011710
203184,3.668264150619500
143881,3.662410974502560
211502,3.660914659500120
188193,3.654105901718130
45408,3.646388292312620
247803,3.639432430267330
45020,3.639413833618160
245246,3.634596347808830
251212,3.634596347808830
38081,3.632632017135620
77875,3.630338430404660
81953,3.630338430404660
